image_id,image_path,mask_path,dataset,language,condition,word,word_color,font_color,background_color,label,dataset_name
multilingual_stroop_english_congruent_002509,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002509.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002509_mask.png,stroop,english,congruent,BROWN,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_english_congruent_002292,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002292.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002292_mask.png,stroop,english,congruent,BLACK,black,black,white,black,multilingual_stroop
multilingual_stroop_english_congruent_001323,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001323.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001323_mask.png,stroop,english,congruent,YELLOW,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_english_congruent_001550,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001550.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001550_mask.png,stroop,english,congruent,GRAY,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_english_congruent_004647,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004647.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004647_mask.png,stroop,english,congruent,RED,red,red,white,red,multilingual_stroop
multilingual_stroop_english_congruent_000315,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000315.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000315_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_001242,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001242.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001242_mask.png,stroop,english,congruent,BLUE,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_english_congruent_002450,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002450.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002450_mask.png,stroop,english,congruent,YELLOW,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_english_congruent_001578,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001578.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001578_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_004625,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004625.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004625_mask.png,stroop,english,congruent,BROWN,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_english_congruent_003116,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003116.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003116_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_000069,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000069.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000069_mask.png,stroop,english,congruent,BLACK,black,black,white,black,multilingual_stroop
multilingual_stroop_english_congruent_000859,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000859.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000859_mask.png,stroop,english,congruent,BLACK,black,black,white,black,multilingual_stroop
multilingual_stroop_english_congruent_002753,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002753.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002753_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_001632,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001632.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001632_mask.png,stroop,english,congruent,GREEN,green,green,white,green,multilingual_stroop
multilingual_stroop_english_congruent_001650,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001650.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001650_mask.png,stroop,english,congruent,GRAY,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_english_congruent_003860,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003860.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003860_mask.png,stroop,english,congruent,BROWN,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_english_congruent_003106,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003106.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003106_mask.png,stroop,english,congruent,GRAY,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_english_congruent_001074,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001074.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001074_mask.png,stroop,english,congruent,BROWN,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_english_congruent_004001,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004001.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004001_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_000787,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000787.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000787_mask.png,stroop,english,congruent,ORANGE,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_english_congruent_002605,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002605.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002605_mask.png,stroop,english,congruent,ORANGE,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_english_congruent_003630,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003630.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003630_mask.png,stroop,english,congruent,YELLOW,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_english_congruent_002121,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002121.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002121_mask.png,stroop,english,congruent,BLACK,black,black,white,black,multilingual_stroop
multilingual_stroop_english_congruent_001874,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001874.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001874_mask.png,stroop,english,congruent,GREEN,green,green,white,green,multilingual_stroop
multilingual_stroop_english_congruent_000811,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000811.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000811_mask.png,stroop,english,congruent,GRAY,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_english_congruent_000387,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000387.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000387_mask.png,stroop,english,congruent,GREEN,green,green,white,green,multilingual_stroop
multilingual_stroop_english_congruent_002882,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002882.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002882_mask.png,stroop,english,congruent,BLACK,black,black,white,black,multilingual_stroop
multilingual_stroop_english_congruent_001175,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001175.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001175_mask.png,stroop,english,congruent,GRAY,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_english_congruent_003197,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003197.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003197_mask.png,stroop,english,congruent,YELLOW,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_english_congruent_002623,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002623.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002623_mask.png,stroop,english,congruent,YELLOW,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_english_congruent_001351,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001351.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001351_mask.png,stroop,english,congruent,BLUE,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_english_congruent_000410,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000410.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000410_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_004212,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004212.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004212_mask.png,stroop,english,congruent,ORANGE,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_english_congruent_000109,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000109.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000109_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_004995,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004995.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004995_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_003429,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003429.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003429_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_002809,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002809.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002809_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_002594,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002594.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002594_mask.png,stroop,english,congruent,ORANGE,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_english_congruent_002836,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002836.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002836_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_002372,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002372.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002372_mask.png,stroop,english,congruent,RED,red,red,white,red,multilingual_stroop
multilingual_stroop_english_congruent_001235,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001235.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001235_mask.png,stroop,english,congruent,GRAY,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_english_congruent_002146,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002146.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002146_mask.png,stroop,english,congruent,BLACK,black,black,white,black,multilingual_stroop
multilingual_stroop_english_congruent_004975,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004975.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004975_mask.png,stroop,english,congruent,ORANGE,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_english_congruent_000599,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000599.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000599_mask.png,stroop,english,congruent,BLUE,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_english_congruent_001434,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001434.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001434_mask.png,stroop,english,congruent,GREEN,green,green,white,green,multilingual_stroop
multilingual_stroop_english_congruent_004996,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004996.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004996_mask.png,stroop,english,congruent,BLUE,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_english_congruent_000538,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000538.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000538_mask.png,stroop,english,congruent,YELLOW,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_english_congruent_000721,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000721.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000721_mask.png,stroop,english,congruent,BLUE,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_english_congruent_004410,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004410.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004410_mask.png,stroop,english,congruent,RED,red,red,white,red,multilingual_stroop
multilingual_stroop_english_congruent_001872,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001872.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001872_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_002845,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002845.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002845_mask.png,stroop,english,congruent,GREEN,green,green,white,green,multilingual_stroop
multilingual_stroop_english_congruent_002053,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002053.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002053_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_002907,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002907.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002907_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_002254,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002254.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002254_mask.png,stroop,english,congruent,BLACK,black,black,white,black,multilingual_stroop
multilingual_stroop_english_congruent_003912,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003912.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003912_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_000177,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000177.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000177_mask.png,stroop,english,congruent,RED,red,red,white,red,multilingual_stroop
multilingual_stroop_english_congruent_002890,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002890.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002890_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_003673,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003673.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003673_mask.png,stroop,english,congruent,BLACK,black,black,white,black,multilingual_stroop
multilingual_stroop_english_congruent_000080,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000080.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000080_mask.png,stroop,english,congruent,GRAY,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_english_congruent_002561,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002561.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002561_mask.png,stroop,english,congruent,RED,red,red,white,red,multilingual_stroop
multilingual_stroop_english_congruent_001723,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001723.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001723_mask.png,stroop,english,congruent,GREEN,green,green,white,green,multilingual_stroop
multilingual_stroop_english_congruent_001617,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001617.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001617_mask.png,stroop,english,congruent,ORANGE,orange,orange,black,orange,multilingual_stroop
multilingual_stroop_english_congruent_001654,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001654.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001654_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_002328,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002328.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002328_mask.png,stroop,english,congruent,GREEN,green,green,white,green,multilingual_stroop
multilingual_stroop_english_congruent_004613,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004613.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004613_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_000221,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000221.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000221_mask.png,stroop,english,congruent,BROWN,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_english_congruent_000093,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000093.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000093_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_002609,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002609.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002609_mask.png,stroop,english,congruent,RED,red,red,white,red,multilingual_stroop
multilingual_stroop_english_congruent_003382,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003382.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003382_mask.png,stroop,english,congruent,YELLOW,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_english_congruent_004415,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004415.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004415_mask.png,stroop,english,congruent,RED,red,red,white,red,multilingual_stroop
multilingual_stroop_english_congruent_001397,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001397.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001397_mask.png,stroop,english,congruent,RED,red,red,white,red,multilingual_stroop
multilingual_stroop_english_congruent_004686,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_004686.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_004686_mask.png,stroop,english,congruent,BROWN,brown,brown,white,brown,multilingual_stroop
multilingual_stroop_english_congruent_001292,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001292.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001292_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_002164,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002164.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002164_mask.png,stroop,english,congruent,GRAY,gray,gray,white,gray,multilingual_stroop
multilingual_stroop_english_congruent_002939,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002939.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002939_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_003668,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003668.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003668_mask.png,stroop,english,congruent,YELLOW,yellow,yellow,black,yellow,multilingual_stroop
multilingual_stroop_english_congruent_000812,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000812.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000812_mask.png,stroop,english,congruent,RED,red,red,white,red,multilingual_stroop
multilingual_stroop_english_congruent_001258,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001258.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001258_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_000889,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_000889.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_000889_mask.png,stroop,english,congruent,BLUE,blue,blue,white,blue,multilingual_stroop
multilingual_stroop_english_congruent_001451,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_001451.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_001451_mask.png,stroop,english,congruent,GREEN,green,green,white,green,multilingual_stroop
multilingual_stroop_english_congruent_003316,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003316.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003316_mask.png,stroop,english,congruent,PURPLE,purple,purple,white,purple,multilingual_stroop
multilingual_stroop_english_congruent_002559,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_002559.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_002559_mask.png,stroop,english,congruent,WHITE,white,white,black,white,multilingual_stroop
multilingual_stroop_english_congruent_003574,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_english_congruent_003574.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_english_congruent_003574_mask.png,stroop,english,congruent,ORANGE,orange,orange,black,orange,multilingual_stroop
